time_bucket,delay_total,late_5_min,early_5_min,count,holiday,weekday,temp,dwpt,rhum,prcp,wdir,wspd,pres,coco
2024-02-08 13:00:00-08:00,984,83,16,590,0,3,12.2,6.0,66.0,0.0,280.0,24.1,1016.2,3.0
2024-02-08 13:20:00-08:00,674,66,11,564,0,3,12.2,6.0,66.0,0.0,280.0,24.1,1016.2,3.0
2024-02-08 13:40:00-08:00,637,58,20,570,0,3,12.2,6.0,66.0,0.0,280.0,24.1,1016.2,3.0
2024-02-08 14:00:00-08:00,856,76,16,581,0,3,12.8,5.7,62.0,0.0,280.0,24.1,1016.5,2.0
2024-02-08 14:20:00-08:00,811,70,13,582,0,3,12.8,5.7,62.0,0.0,280.0,24.1,1016.5,2.0
2024-02-08 14:40:00-08:00,1007,93,16,587,0,3,12.8,5.7,62.0,0.0,280.0,24.1,1016.5,2.0
2024-02-08 15:00:00-08:00,1004,85,16,584,0,3,12.8,5.7,62.0,0.0,300.0,27.7,1016.8,3.0
2024-02-08 15:20:00-08:00,1361,103,11,596,0,3,12.8,5.7,62.0,0.0,300.0,27.7,1016.8,3.0
2024-02-08 15:40:00-08:00,1271,107,14,601,0,3,12.8,5.7,62.0,0.0,300.0,27.7,1016.8,3.0
2024-02-08 16:00:00-08:00,1608,156,14,615,0,3,12.8,5.7,62.0,0.0,300.0,27.7,1016.8,3.0
2024-02-08 16:20:00-08:00,1900,145,15,618,0,3,12.8,5.7,62.0,0.0,300.0,27.7,1016.8,3.0
2024-02-08 16:40:00-08:00,1859,151,14,602,0,3,12.8,5.7,62.0,0.0,300.0,27.7,1016.8,3.0
2024-02-08 17:00:00-08:00,2188,147,17,598,0,3,11.7,5.6,66.0,0.0,350.0,14.8,1017.6,2.0
2024-02-08 17:20:00-08:00,2204,165,18,597,0,3,11.7,5.6,66.0,0.0,350.0,14.8,1017.6,2.0
2024-02-08 17:40:00-08:00,2554,181,21,586,0,3,11.7,5.6,66.0,0.0,350.0,14.8,1017.6,2.0
2024-02-08 18:00:00-08:00,2671,182,12,580,0,3,10.6,6.2,74.0,0.0,300.0,7.6,1017.9,2.0
2024-02-08 18:20:00-08:00,2615,166,18,563,0,3,10.6,6.2,74.0,0.0,300.0,7.6,1017.9,2.0
2024-02-08 18:40:00-08:00,2631,158,12,538,0,3,10.6,6.2,74.0,0.0,300.0,7.6,1017.9,2.0
2024-02-08 19:00:00-08:00,2016,127,21,500,0,3,10.0,6.2,77.0,0.0,0.0,0.0,1018.1,2.0
2024-02-08 19:20:00-08:00,2105,112,17,432,0,3,10.0,6.2,77.0,0.0,0.0,0.0,1018.1,2.0
2024-02-08 19:40:00-08:00,1512,102,19,419,0,3,10.0,6.2,77.0,0.0,0.0,0.0,1018.1,2.0
2024-02-08 20:00:00-08:00,1799,131,24,545,0,3,10.0,6.2,77.0,0.0,0.0,0.0,1018.1,2.0
2024-02-08 20:20:00-08:00,1052,73,19,361,0,3,10.0,6.2,77.0,0.0,0.0,0.0,1018.1,2.0
2024-02-08 20:40:00-08:00,1446,74,16,352,0,3,10.0,6.2,77.0,0.0,0.0,0.0,1018.1,2.0
2024-02-08 21:00:00-08:00,1065,59,14,329,0,3,10.0,5.6,74.0,0.0,0.0,0.0,1019.1,2.0
2024-02-08 21:20:00-08:00,1324,58,7,325,0,3,10.0,5.6,74.0,0.0,0.0,0.0,1019.1,2.0
2024-02-08 21:40:00-08:00,1245,61,17,319,0,3,10.0,5.6,74.0,0.0,0.0,0.0,1019.1,2.0
2024-02-08 22:00:00-08:00,859,48,13,275,0,3,7.8,5.1,83.0,0.0,310.0,5.4,1019.4,2.0
2024-02-08 22:20:00-08:00,935,60,11,244,0,3,7.8,5.1,83.0,0.0,310.0,5.4,1019.4,2.0
2024-02-08 22:40:00-08:00,817,53,6,209,0,3,7.8,5.1,83.0,0.0,310.0,5.4,1019.4,2.0
2024-02-08 23:00:00-08:00,646,41,5,176,0,3,8.3,5.1,80.0,0.0,310.0,5.4,1019.6,2.0
2024-02-08 23:20:00-08:00,545,37,4,168,0,3,8.3,5.1,80.0,0.0,310.0,5.4,1019.6,2.0
2024-02-08 23:40:00-08:00,413,37,6,167,0,3,8.3,5.1,80.0,0.0,310.0,5.4,1019.6,2.0
2024-02-09 00:00:00-08:00,337,33,7,152,0,4,6.7,4.4,85.0,0.0,210.0,5.4,1019.6,2.0
2024-02-09 00:20:00-08:00,240,26,7,123,0,4,6.7,4.4,85.0,0.0,210.0,5.4,1019.6,2.0
2024-02-09 00:40:00-08:00,268,20,3,86,0,4,6.7,4.4,85.0,0.0,210.0,5.4,1019.6,2.0
2024-02-09 01:00:00-08:00,164,14,2,56,0,4,6.7,4.4,85.0,0.0,210.0,5.4,1019.6,2.0
2024-02-09 01:20:00-08:00,165,16,1,52,0,4,6.7,4.4,85.0,0.0,210.0,5.4,1019.6,2.0
2024-02-09 01:40:00-08:00,117,14,1,56,0,4,6.7,4.4,85.0,0.0,210.0,5.4,1019.6,2.0
2024-02-09 02:00:00-08:00,142,14,0,55,0,4,6.1,3.9,86.0,0.0,230.0,7.6,1019.6,2.0
2024-02-09 02:20:00-08:00,130,13,0,52,0,4,6.1,3.9,86.0,0.0,230.0,7.6,1019.6,2.0
2024-02-09 02:40:00-08:00,83,6,1,48,0,4,6.1,3.9,86.0,0.0,230.0,7.6,1019.6,2.0
2024-02-09 03:00:00-08:00,152,12,3,56,0,4,6.1,3.9,86.0,0.0,0.0,0.0,1020.0,2.0
2024-02-09 03:20:00-08:00,105,8,2,49,0,4,6.1,3.9,86.0,0.0,0.0,0.0,1020.0,2.0
2024-02-09 03:40:00-08:00,134,10,0,48,0,4,6.1,3.9,86.0,0.0,0.0,0.0,1020.0,2.0
2024-02-09 04:00:00-08:00,131,12,0,54,0,4,5.0,3.3,89.0,0.0,210.0,5.4,1020.7,2.0
2024-02-09 04:20:00-08:00,114,10,2,70,0,4,5.0,3.3,89.0,0.0,210.0,5.4,1020.7,2.0
2024-02-09 04:40:00-08:00,53,12,4,94,0,4,5.0,3.3,89.0,0.0,210.0,5.4,1020.7,2.0
2024-02-09 05:00:00-08:00,189,15,2,177,0,4,5.6,3.9,89.0,0.0,210.0,5.4,1020.9,2.0
2024-02-09 05:20:00-08:00,46,16,12,227,0,4,5.6,3.9,89.0,0.0,210.0,5.4,1020.9,2.0
2024-02-09 05:40:00-08:00,97,17,13,268,0,4,5.6,3.9,89.0,0.0,210.0,5.4,1020.9,2.0
2024-02-09 06:00:00-08:00,213,24,6,315,0,4,5.6,3.9,89.0,0.0,210.0,5.4,1020.9,2.0
2024-02-09 06:20:00-08:00,214,19,8,349,0,4,5.6,3.9,89.0,0.0,210.0,5.4,1020.9,2.0
2024-02-09 06:40:00-08:00,244,26,12,396,0,4,5.6,3.9,89.0,0.0,210.0,5.4,1020.9,2.0
2024-02-09 07:00:00-08:00,176,29,17,449,0,4,6.7,5.6,93.0,0.0,0.0,0.0,1021.2,2.0
2024-02-09 07:20:00-08:00,322,32,14,495,0,4,6.7,5.6,93.0,0.0,0.0,0.0,1021.2,2.0
2024-02-09 07:40:00-08:00,244,29,23,511,0,4,6.7,5.6,93.0,0.0,0.0,0.0,1021.2,2.0
2024-02-09 08:00:00-08:00,189,30,26,531,0,4,9.4,6.7,83.0,0.0,0.0,0.0,1021.9,2.0
2024-02-09 08:20:00-08:00,135,31,32,542,0,4,9.4,6.7,83.0,0.0,0.0,0.0,1021.9,2.0
2024-02-09 08:40:00-08:00,-42,23,32,529,0,4,9.4,6.7,83.0,0.0,0.0,0.0,1021.9,2.0
2024-02-09 09:00:00-08:00,13,29,35,554,0,4,9.4,6.7,83.0,0.0,0.0,0.0,1021.9,2.0
2024-02-09 09:20:00-08:00,-66,26,37,549,0,4,9.4,6.7,83.0,0.0,0.0,0.0,1021.9,2.0
2024-02-09 09:40:00-08:00,-3,28,32,540,0,4,9.4,6.7,83.0,0.0,0.0,0.0,1021.9,2.0
2024-02-09 10:00:00-08:00,151,35,28,559,0,4,10.6,6.7,77.0,0.0,70.0,7.6,1021.8,2.0
2024-02-09 10:20:00-08:00,322,50,23,563,0,4,10.6,6.7,77.0,0.0,70.0,7.6,1021.8,2.0
2024-02-09 10:40:00-08:00,457,54,23,547,0,4,10.6,6.7,77.0,0.0,70.0,7.6,1021.8,2.0
2024-02-09 11:00:00-08:00,538,52,23,547,0,4,10.6,6.7,77.0,0.0,70.0,7.6,1021.8,3.0
2024-02-09 11:20:00-08:00,568,54,25,550,0,4,10.6,6.7,77.0,0.0,70.0,7.6,1021.8,3.0
2024-02-09 11:40:00-08:00,723,67,19,553,0,4,10.6,6.7,77.0,0.0,70.0,7.6,1021.8,3.0
2024-02-09 12:00:00-08:00,689,62,14,543,0,4,11.7,7.2,74.0,0.0,70.0,9.4,1020.6,3.0
2024-02-09 12:20:00-08:00,562,64,12,547,0,4,11.7,7.2,74.0,0.0,70.0,9.4,1020.6,3.0
2024-02-09 12:40:00-08:00,615,64,19,561,0,4,11.7,7.2,74.0,0.0,70.0,9.4,1020.6,3.0
2024-02-09 13:00:00-08:00,610,64,15,553,0,4,12.2,7.3,72.0,0.0,20.0,9.4,1019.9,3.0
2024-02-09 13:20:00-08:00,706,72,16,566,0,4,12.2,7.3,72.0,0.0,20.0,9.4,1019.9,3.0
2024-02-09 13:40:00-08:00,707,72,17,555,0,4,12.2,7.3,72.0,0.0,20.0,9.4,1019.9,3.0
2024-02-09 14:00:00-08:00,794,76,16,576,0,4,13.3,5.0,57.0,0.0,20.0,9.4,1019.7,3.0
2024-02-09 14:20:00-08:00,819,68,14,582,0,4,13.3,5.0,57.0,0.0,20.0,9.4,1019.7,3.0
2024-02-09 14:40:00-08:00,883,74,16,579,0,4,13.3,5.0,57.0,0.0,20.0,9.4,1019.7,3.0
2024-02-09 15:00:00-08:00,870,75,11,574,0,4,13.3,6.2,62.0,0.0,290.0,14.8,1019.7,3.0
2024-02-09 15:20:00-08:00,1139,88,7,588,0,4,13.3,6.2,62.0,0.0,290.0,14.8,1019.7,3.0
2024-02-09 15:40:00-08:00,1138,85,16,586,0,4,13.3,6.2,62.0,0.0,290.0,14.8,1019.7,3.0
2024-02-09 16:00:00-08:00,1027,88,14,601,0,4,13.3,6.2,62.0,0.0,290.0,14.8,1019.7,3.0
2024-02-09 16:20:00-08:00,1043,74,14,582,0,4,13.3,6.2,62.0,0.0,290.0,14.8,1019.7,3.0
2024-02-09 16:40:00-08:00,962,82,18,584,0,4,13.3,6.2,62.0,0.0,290.0,14.8,1019.7,3.0
2024-02-09 17:00:00-08:00,1031,87,22,588,0,4,11.7,6.6,71.0,0.0,300.0,18.4,1019.8,3.0
2024-02-09 17:20:00-08:00,946,91,13,592,0,4,11.7,6.6,71.0,0.0,300.0,18.4,1019.8,3.0
2024-02-09 17:40:00-08:00,891,87,18,582,0,4,11.7,6.6,71.0,0.0,300.0,18.4,1019.8,3.0
2024-02-09 18:00:00-08:00,839,85,29,570,0,4,11.1,6.6,74.0,0.0,290.0,16.6,1019.8,3.0
2024-02-09 18:20:00-08:00,766,73,30,544,0,4,11.1,6.6,74.0,0.0,290.0,16.6,1019.8,3.0
2024-02-09 18:40:00-08:00,781,72,16,505,0,4,11.1,6.6,74.0,0.0,290.0,16.6,1019.8,3.0
2024-02-09 19:00:00-08:00,526,56,19,483,0,4,10.6,6.7,77.0,0.0,290.0,9.4,1019.9,2.0
2024-02-09 19:20:00-08:00,561,43,18,440,0,4,10.6,6.7,77.0,0.0,290.0,9.4,1019.9,2.0
2024-02-09 19:40:00-08:00,753,60,9,427,0,4,10.6,6.7,77.0,0.0,290.0,9.4,1019.9,2.0
2024-02-09 20:00:00-08:00,854,74,22,549,0,4,10.6,6.7,77.0,0.0,280.0,7.6,1019.9,2.0
2024-02-09 20:20:00-08:00,526,50,9,383,0,4,10.6,6.7,77.0,0.0,280.0,7.6,1019.9,2.0
2024-02-09 20:40:00-08:00,441,41,8,353,0,4,10.6,6.7,77.0,0.0,280.0,7.6,1019.9,2.0
2024-02-09 21:00:00-08:00,675,50,13,350,0,4,10.6,6.7,77.0,0.0,280.0,7.6,1019.9,2.0
2024-02-09 21:20:00-08:00,883,51,4,328,0,4,10.6,6.7,77.0,0.0,280.0,7.6,1019.9,2.0
2024-02-09 21:40:00-08:00,1065,60,8,308,0,4,10.6,6.7,77.0,0.0,280.0,7.6,1019.9,2.0
2024-02-09 22:00:00-08:00,908,49,9,286,0,4,10.0,6.2,77.0,0.0,0.0,0.0,1020.2,2.0
2024-02-09 22:20:00-08:00,707,30,7,229,0,4,10.0,6.2,77.0,0.0,0.0,0.0,1020.2,2.0
2024-02-09 22:40:00-08:00,831,42,7,198,0,4,10.0,6.2,77.0,0.0,0.0,0.0,1020.2,2.0
2024-02-09 23:00:00-08:00,710,41,4,175,0,4,10.0,6.2,77.0,0.0,310.0,7.6,1020.3,2.0
2024-02-09 23:20:00-08:00,516,36,1,166,0,4,10.0,6.2,77.0,0.0,310.0,7.6,1020.3,2.0
2024-02-09 23:40:00-08:00,469,33,1,162,0,4,10.0,6.2,77.0,0.0,310.0,7.6,1020.3,2.0
2024-02-10 00:00:00-08:00,374,31,3,157,0,5,9.4,5.6,77.0,0.0,290.0,9.4,1020.0,2.0
2024-02-10 00:20:00-08:00,366,29,3,134,0,5,9.4,5.6,77.0,0.0,290.0,9.4,1020.0,2.0
2024-02-10 00:40:00-08:00,344,22,1,91,0,5,9.4,5.6,77.0,0.0,290.0,9.4,1020.0,2.0
2024-02-10 01:00:00-08:00,292,21,1,66,0,5,9.4,5.6,77.0,0.0,290.0,9.4,1020.0,2.0
2024-02-10 01:20:00-08:00,191,16,1,55,0,5,9.4,5.6,77.0,0.0,290.0,9.4,1020.0,2.0
2024-02-10 01:40:00-08:00,179,11,0,55,0,5,9.4,5.6,77.0,0.0,290.0,9.4,1020.0,2.0
2024-02-10 02:00:00-08:00,216,13,0,53,0,5,8.3,5.1,80.0,0.0,320.0,5.4,1019.8,2.0
2024-02-10 02:20:00-08:00,154,11,1,51,0,5,8.3,5.1,80.0,0.0,320.0,5.4,1019.8,2.0
2024-02-10 02:40:00-08:00,203,10,0,56,0,5,8.3,5.1,80.0,0.0,320.0,5.4,1019.8,2.0
2024-02-10 03:00:00-08:00,147,9,0,50,0,5,9.4,6.1,80.0,0.0,320.0,7.6,1019.4,1.0
2024-02-10 03:20:00-08:00,160,9,3,52,0,5,9.4,6.1,80.0,0.0,320.0,7.6,1019.4,1.0
2024-02-10 03:40:00-08:00,137,9,1,49,0,5,9.4,6.1,80.0,0.0,320.0,7.6,1019.4,1.0
2024-02-10 04:00:00-08:00,109,10,0,53,0,5,9.4,6.1,80.0,0.0,0.0,0.0,1019.7,1.0
2024-02-10 04:20:00-08:00,37,8,3,56,0,5,9.4,6.1,80.0,0.0,0.0,0.0,1019.7,1.0
2024-02-10 04:40:00-08:00,53,6,3,84,0,5,9.4,6.1,80.0,0.0,0.0,0.0,1019.7,1.0
2024-02-10 05:00:00-08:00,15,5,3,135,0,5,7.2,4.3,82.0,0.0,0.0,0.0,1019.8,1.0
2024-02-10 05:20:00-08:00,17,11,6,175,0,5,7.2,4.3,82.0,0.0,0.0,0.0,1019.8,1.0
2024-02-10 05:40:00-08:00,18,9,7,200,0,5,7.2,4.3,82.0,0.0,0.0,0.0,1019.8,1.0
2024-02-10 06:00:00-08:00,21,2,7,228,0,5,7.2,4.3,82.0,0.0,0.0,0.0,1019.8,2.0
2024-02-10 06:20:00-08:00,46,9,10,252,0,5,7.2,4.3,82.0,0.0,0.0,0.0,1019.8,2.0
2024-02-10 06:40:00-08:00,75,15,9,277,0,5,7.2,4.3,82.0,0.0,0.0,0.0,1019.8,2.0
2024-02-10 07:00:00-08:00,146,17,8,308,0,5,9.4,3.4,66.0,0.0,290.0,11.2,1020.5,2.0
2024-02-10 07:20:00-08:00,120,21,12,313,0,5,9.4,3.4,66.0,0.0,290.0,11.2,1020.5,2.0
2024-02-10 07:40:00-08:00,73,19,17,339,0,5,9.4,3.4,66.0,0.0,290.0,11.2,1020.5,2.0
2024-02-10 08:00:00-08:00,236,33,13,366,0,5,12.2,2.9,53.0,0.0,350.0,5.4,1020.8,2.0
2024-02-10 08:20:00-08:00,352,31,17,388,0,5,12.2,2.9,53.0,0.0,350.0,5.4,1020.8,2.0
2024-02-10 08:40:00-08:00,470,37,11,389,0,5,12.2,2.9,53.0,0.0,350.0,5.4,1020.8,2.0
2024-02-10 09:00:00-08:00,423,35,19,408,0,5,13.3,2.8,49.0,0.0,340.0,14.8,1021.1,2.0
2024-02-10 09:20:00-08:00,324,35,19,407,0,5,13.3,2.8,49.0,0.0,340.0,14.8,1021.1,2.0
2024-02-10 09:40:00-08:00,256,31,21,421,0,5,13.3,2.8,49.0,0.0,340.0,14.8,1021.1,2.0
2024-02-10 10:00:00-08:00,294,37,17,424,0,5,13.3,2.8,49.0,0.0,340.0,14.8,1021.1,2.0
2024-02-10 10:20:00-08:00,299,39,11,430,0,5,13.3,2.8,49.0,0.0,340.0,14.8,1021.1,2.0
2024-02-10 10:40:00-08:00,329,28,10,420,0,5,13.3,2.8,49.0,0.0,340.0,14.8,1021.1,2.0
2024-02-10 11:00:00-08:00,440,38,12,428,0,5,14.4,2.9,46.0,0.0,350.0,20.5,1021.0,2.0
2024-02-10 11:20:00-08:00,596,50,12,441,0,5,14.4,2.9,46.0,0.0,350.0,20.5,1021.0,2.0
2024-02-10 11:40:00-08:00,675,55,12,440,0,5,14.4,2.9,46.0,0.0,350.0,20.5,1021.0,2.0
2024-02-10 12:00:00-08:00,738,57,16,437,0,5,15.0,3.8,47.0,0.0,360.0,14.8,1020.4,2.0
2024-02-10 12:20:00-08:00,781,71,6,443,0,5,15.0,3.8,47.0,0.0,360.0,14.8,1020.4,2.0
2024-02-10 12:40:00-08:00,775,67,9,451,0,5,15.0,3.8,47.0,0.0,360.0,14.8,1020.4,2.0
2024-02-10 13:00:00-08:00,768,71,10,457,0,5,15.0,7.3,60.0,0.0,90.0,11.2,1019.9,2.0
2024-02-10 13:20:00-08:00,864,77,14,465,0,5,15.0,7.3,60.0,0.0,90.0,11.2,1019.9,2.0
2024-02-10 13:40:00-08:00,905,85,9,453,0,5,15.0,7.3,60.0,0.0,90.0,11.2,1019.9,2.0
2024-02-10 14:00:00-08:00,949,72,7,461,0,5,16.1,6.2,52.0,0.0,280.0,20.5,1020.1,2.0
2024-02-10 14:20:00-08:00,995,79,12,469,0,5,16.1,6.2,52.0,0.0,280.0,20.5,1020.1,2.0
2024-02-10 14:40:00-08:00,951,73,14,467,0,5,16.1,6.2,52.0,0.0,280.0,20.5,1020.1,2.0
2024-02-10 15:00:00-08:00,1141,83,10,465,0,5,14.4,8.3,67.0,0.0,280.0,20.5,1020.2,2.0
2024-02-10 15:20:00-08:00,943,77,7,466,0,5,14.4,8.3,67.0,0.0,280.0,20.5,1020.2,2.0
2024-02-10 15:40:00-08:00,837,71,6,455,0,5,14.4,8.3,67.0,0.0,280.0,20.5,1020.2,2.0
2024-02-10 16:00:00-08:00,981,75,6,459,0,5,14.4,8.3,67.0,0.0,280.0,25.9,1020.2,2.0
2024-02-10 16:20:00-08:00,1163,81,7,465,0,5,14.4,8.3,67.0,0.0,280.0,25.9,1020.2,2.0
2024-02-10 16:40:00-08:00,1149,88,6,462,0,5,14.4,8.3,67.0,0.0,280.0,25.9,1020.2,2.0
2024-02-10 17:00:00-08:00,1084,82,8,453,0,5,12.2,8.9,80.0,0.0,280.0,24.1,1020.5,2.0
2024-02-10 17:20:00-08:00,1057,78,15,463,0,5,12.2,8.9,80.0,0.0,280.0,24.1,1020.5,2.0
2024-02-10 17:40:00-08:00,908,78,17,454,0,5,12.2,8.9,80.0,0.0,280.0,24.1,1020.5,2.0
2024-02-10 18:00:00-08:00,987,77,12,441,0,5,12.2,8.9,80.0,0.0,290.0,20.5,1021.0,2.0
2024-02-10 18:20:00-08:00,853,71,10,446,0,5,12.2,8.9,80.0,0.0,290.0,20.5,1021.0,2.0
2024-02-10 18:40:00-08:00,716,58,13,421,0,5,12.2,8.9,80.0,0.0,290.0,20.5,1021.0,2.0
2024-02-10 19:00:00-08:00,873,65,18,403,0,5,11.7,8.9,83.0,0.0,280.0,22.3,1021.2,2.0
2024-02-10 19:20:00-08:00,897,69,9,387,0,5,11.7,8.9,83.0,0.0,280.0,22.3,1021.2,2.0
2024-02-10 19:40:00-08:00,1043,68,11,367,0,5,11.7,8.9,83.0,0.0,280.0,22.3,1021.2,2.0
2024-02-10 20:00:00-08:00,1060,91,18,524,0,5,11.7,8.9,83.0,0.0,280.0,22.3,1021.2,2.0
2024-02-10 20:20:00-08:00,733,63,12,358,0,5,11.7,8.9,83.0,0.0,280.0,22.3,1021.2,2.0
2024-02-10 20:40:00-08:00,753,53,8,339,0,5,11.7,8.9,83.0,0.0,280.0,22.3,1021.2,2.0
2024-02-10 21:00:00-08:00,682,56,7,315,0,5,11.1,8.3,83.0,0.0,280.0,20.5,1021.8,2.0
2024-02-10 21:20:00-08:00,841,67,8,318,0,5,11.1,8.3,83.0,0.0,280.0,20.5,1021.8,2.0
2024-02-10 21:40:00-08:00,672,50,9,301,0,5,11.1,8.3,83.0,0.0,280.0,20.5,1021.8,2.0
2024-02-10 22:00:00-08:00,660,53,10,291,0,5,11.1,8.3,83.0,0.0,270.0,14.8,1021.9,2.0
2024-02-10 22:20:00-08:00,736,47,4,234,0,5,11.1,8.3,83.0,0.0,270.0,14.8,1021.9,2.0
2024-02-10 22:40:00-08:00,550,43,2,181,0,5,11.1,8.3,83.0,0.0,270.0,14.8,1021.9,2.0
2024-02-10 23:00:00-08:00,570,46,1,170,0,5,11.1,7.8,80.0,0.0,270.0,11.2,1022.4,2.0
2024-02-10 23:20:00-08:00,587,44,2,166,0,5,11.1,7.8,80.0,0.0,270.0,11.2,1022.4,2.0
2024-02-10 23:40:00-08:00,546,41,2,158,0,5,11.1,7.8,80.0,0.0,270.0,11.2,1022.4,2.0
2024-02-11 00:00:00-08:00,517,32,5,150,0,6,9.4,7.2,86.0,0.0,200.0,7.6,1022.4,2.0
2024-02-11 00:20:00-08:00,478,29,3,130,0,6,9.4,7.2,86.0,0.0,200.0,7.6,1022.4,2.0
2024-02-11 00:40:00-08:00,476,25,2,87,0,6,9.4,7.2,86.0,0.0,200.0,7.6,1022.4,2.0
2024-02-11 01:00:00-08:00,338,16,0,61,0,6,9.4,7.2,86.0,0.0,200.0,7.6,1022.4,2.0
2024-02-11 01:20:00-08:00,245,16,2,56,0,6,9.4,7.2,86.0,0.0,200.0,7.6,1022.4,2.0
2024-02-11 01:40:00-08:00,245,19,1,51,0,6,9.4,7.2,86.0,0.0,200.0,7.6,1022.4,2.0
2024-02-11 02:00:00-08:00,149,13,1,47,0,6,7.8,6.1,89.0,0.0,170.0,7.6,1022.4,4.0
2024-02-11 02:20:00-08:00,226,14,0,52,0,6,7.8,6.1,89.0,0.0,170.0,7.6,1022.4,4.0
2024-02-11 02:40:00-08:00,326,18,1,49,0,6,7.8,6.1,89.0,0.0,170.0,7.6,1022.4,4.0
2024-02-11 03:00:00-08:00,198,13,0,51,0,6,7.8,5.6,86.0,0.0,180.0,7.6,1022.6,2.0
2024-02-11 03:20:00-08:00,148,13,2,53,0,6,7.8,5.6,86.0,0.0,180.0,7.6,1022.6,2.0
2024-02-11 03:40:00-08:00,126,10,0,47,0,6,7.8,5.6,86.0,0.0,180.0,7.6,1022.6,2.0
2024-02-11 04:00:00-08:00,118,7,0,50,0,6,7.8,6.1,89.0,0.0,180.0,5.4,1022.8,2.0
2024-02-11 04:20:00-08:00,78,6,2,54,0,6,7.8,6.1,89.0,0.0,180.0,5.4,1022.8,2.0
2024-02-11 04:40:00-08:00,167,11,0,76,0,6,7.8,6.1,89.0,0.0,180.0,5.4,1022.8,2.0
2024-02-11 05:00:00-08:00,98,9,2,139,0,6,7.8,6.1,89.0,0.0,180.0,5.4,1022.8,3.0
2024-02-11 05:20:00-08:00,117,13,8,179,0,6,7.8,6.1,89.0,0.0,180.0,5.4,1022.8,3.0
2024-02-11 05:40:00-08:00,15,7,10,193,0,6,7.8,6.1,89.0,0.0,180.0,5.4,1022.8,3.0
2024-02-11 06:00:00-08:00,126,17,10,227,0,6,7.2,6.1,93.0,0.0,160.0,7.6,1023.8,3.0
2024-02-11 06:20:00-08:00,140,20,12,248,0,6,7.2,6.1,93.0,0.0,160.0,7.6,1023.8,3.0
2024-02-11 06:40:00-08:00,257,24,9,272,0,6,7.2,6.1,93.0,0.0,160.0,7.6,1023.8,3.0
2024-02-11 07:00:00-08:00,104,17,17,299,0,6,8.9,7.2,89.0,0.0,0.0,0.0,1024.4,3.0
2024-02-11 07:20:00-08:00,-5,21,20,298,0,6,8.9,7.2,89.0,0.0,0.0,0.0,1024.4,3.0
2024-02-11 07:40:00-08:00,24,20,17,302,0,6,8.9,7.2,89.0,0.0,0.0,0.0,1024.4,3.0
2024-02-11 08:00:00-08:00,17,12,13,334,0,6,10.6,8.4,86.0,0.0,120.0,11.2,1024.2,3.0
2024-02-11 08:20:00-08:00,91,21,21,348,0,6,10.6,8.4,86.0,0.0,120.0,11.2,1024.2,3.0
2024-02-11 08:40:00-08:00,-3,19,27,357,0,6,10.6,8.4,86.0,0.0,120.0,11.2,1024.2,3.0
2024-02-11 09:00:00-08:00,-15,22,25,370,0,6,11.1,8.3,83.0,0.0,140.0,11.2,1024.4,3.0
2024-02-11 09:20:00-08:00,-115,18,25,380,0,6,11.1,8.3,83.0,0.0,140.0,11.2,1024.4,3.0
2024-02-11 09:40:00-08:00,-73,18,28,382,0,6,11.1,8.3,83.0,0.0,140.0,11.2,1024.4,3.0
2024-02-11 10:00:00-08:00,84,19,17,395,0,6,11.1,8.3,83.0,0.0,140.0,11.2,1024.4,3.0
2024-02-11 10:20:00-08:00,-4,18,21,390,0,6,11.1,8.3,83.0,0.0,140.0,11.2,1024.4,3.0
2024-02-11 10:40:00-08:00,8,24,27,399,0,6,11.1,8.3,83.0,0.0,140.0,11.2,1024.4,3.0
2024-02-11 11:00:00-08:00,192,33,18,396,0,6,11.7,8.4,80.0,0.0,50.0,9.4,1023.9,3.0
2024-02-11 11:20:00-08:00,240,30,21,411,0,6,11.7,8.4,80.0,0.0,50.0,9.4,1023.9,3.0
2024-02-11 11:40:00-08:00,164,28,18,401,0,6,11.7,8.4,80.0,0.0,50.0,9.4,1023.9,3.0
2024-02-11 12:00:00-08:00,119,31,19,393,0,6,12.2,8.9,80.0,0.0,30.0,5.4,1023.0,3.0
2024-02-11 12:20:00-08:00,225,36,26,411,0,6,12.2,8.9,80.0,0.0,30.0,5.4,1023.0,3.0
2024-02-11 12:40:00-08:00,112,28,29,402,0,6,12.2,8.9,80.0,0.0,30.0,5.4,1023.0,3.0
2024-02-11 13:00:00-08:00,308,39,24,407,0,6,13.3,9.0,75.0,0.0,10.0,9.4,1022.5,3.0
2024-02-11 13:20:00-08:00,223,36,16,414,0,6,13.3,9.0,75.0,0.0,10.0,9.4,1022.5,3.0
2024-02-11 13:40:00-08:00,206,40,21,406,0,6,13.3,9.0,75.0,0.0,10.0,9.4,1022.5,3.0
2024-02-11 14:00:00-08:00,288,52,23,407,0,6,13.9,9.9,77.0,0.0,20.0,9.4,1022.5,3.0
2024-02-11 14:20:00-08:00,419,49,11,390,0,6,13.9,9.9,77.0,0.0,20.0,9.4,1022.5,3.0
2024-02-11 14:40:00-08:00,429,52,24,394,0,6,13.9,9.9,77.0,0.0,20.0,9.4,1022.5,3.0
2024-02-11 15:00:00-08:00,527,53,16,399,0,6,13.9,9.9,77.0,0.0,20.0,9.4,1022.5,2.0
2024-02-11 15:20:00-08:00,412,46,22,407,0,6,13.9,9.9,77.0,0.0,20.0,9.4,1022.5,2.0
